holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,ID
None,14.3,0.0,0.0,1,Clear,sky is clear,2013-03-20 21:00:00,2660,2862
None,52.5,0.0,0.0,90,Drizzle,light intensity drizzle,2017-03-06 11:00:00,4490,2863
None,32.9,0.0,0.0,90,Snow,light snow,2016-04-07 08:00:00,5941,2864
None,37.4,0.0,0.0,90,Fog,fog,2017-02-22 03:00:00,372,2865
None,-0.3,0.0,0.0,1,Clear,sky is clear,2018-02-02 11:00:00,4932,2866
None,48.5,0.0,0.0,90,Clouds,overcast clouds,2017-04-18 23:00:00,1077,2867
None,56.3,0.0,0.0,75,Clouds,broken clouds,2017-03-05 14:00:00,4557,2868
None,37.8,0.0,0.0,90,Clouds,overcast clouds,2014-04-02 21:00:00,2408,2869
None,19.1,0.0,0.0,90,Mist,mist,2018-02-24 11:00:00,4487,2870
None,5.7,0.0,0.0,1,Clear,sky is clear,2014-02-22 05:00:00,647,2871
None,21.9,0.0,0.0,75,Mist,mist,2018-04-09 07:00:00,6110,2872
None,24.1,0.0,0.0,20,Clouds,few clouds,2014-03-06 21:00:00,2883,2873
None,30.7,0.0,0.0,90,Snow,snow,2017-03-08 02:00:00,303,2874
None,24.0,0.0,0.0,40,Snow,light snow,2018-04-16 07:00:00,4963,2875
None,57.6,0.0,0.0,75,Clouds,broken clouds,2014-04-09 12:00:00,4985,2876
None,25.2,0.0,0.0,75,Clouds,broken clouds,2014-03-06 20:00:00,3088,2877
None,-2.2,0.0,0.0,1,Clear,sky is clear,2018-02-11 04:00:00,254,2878
None,27.0,0.0,0.0,90,Snow,heavy snow,2013-02-23 14:00:00,4776,2879
None,43.4,0.64,0.0,90,Rain,light rain,2014-04-24 17:00:00,6747,2880
None,35.4,0.0,0.0,90,Clouds,overcast clouds,2017-02-23 03:00:00,465,2881
None,51.6,0.0,0.0,1,Clear,sky is clear,2017-04-07 22:00:00,3105,2882
None,51.3,0.0,0.0,75,Mist,mist,2016-04-20 05:00:00,2859,2883
None,24.1,0.0,0.0,1,Clear,sky is clear,2014-02-19 02:00:00,259,2884
None,59.8,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-04-15 20:00:00,2963,2885
None,54.8,2.4,0.0,90,Rain,moderate rain,2016-04-21 11:00:00,4884,2886
None,39.1,0.0,0.0,1,Clear,sky is clear,2013-03-15 18:00:00,4700,2887
None,26.8,0.0,0.0,90,Clouds,overcast clouds,2016-02-26 01:00:00,423,2888
None,7.0,0.0,0.0,1,Clear,sky is clear,2013-02-20 16:00:00,6723,2889
None,34.8,0.0,0.0,90,Rain,moderate rain,2017-03-16 23:00:00,2198,2890
None,33.9,0.0,0.0,90,Haze,haze,2013-02-26 13:00:00,4821,2891
None,60.3,0.0,0.0,40,Clouds,scattered clouds,2017-04-16 13:00:00,4152,2892
None,53.9,0.0,0.0,75,Mist,mist,2017-04-25 08:00:00,6318,2893
None,54.3,0.0,0.0,75,Clouds,broken clouds,2017-04-09 09:00:00,2781,2894
None,-2.8,0.0,0.0,1,Clear,sky is clear,2014-02-25 03:00:00,369,2895
None,20.0,0.0,0.0,1,Mist,mist,2018-02-14 09:00:00,5194,2896
None,20.8,0.0,0.0,90,Snow,light snow,2018-04-06 06:00:00,5211,2897
None,19.0,0.0,0.0,90,Clouds,overcast clouds,2018-04-08 09:00:00,2736,2898
None,32.1,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 06:00:00,5530,2899
None,13.4,0.0,0.0,90,Clouds,overcast clouds,2014-02-12 01:00:00,312,2900
None,35.8,0.29,0.0,90,Rain,light rain,2014-03-19 18:00:00,4429,2901
None,33.3,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 22:00:00,1730,2902
None,39.2,0.0,0.0,90,Clouds,overcast clouds,2018-03-02 17:00:00,6070,2903
None,49.6,0.0,0.0,1,Clear,sky is clear,2016-03-22 12:00:00,5061,2904
None,34.6,0.0,0.0,90,Clouds,overcast clouds,2017-04-28 07:00:00,6882,2905
None,29.7,0.0,0.0,1,Clear,sky is clear,2013-03-30 02:00:00,542,2906
None,42.7,0.0,0.0,1,Mist,mist,2018-04-24 08:00:00,5905,2907
None,20.9,0.0,0.0,1,Clear,sky is clear,2014-04-02 05:00:00,2651,2908
None,5.2,0.0,0.0,90,Clouds,overcast clouds,2014-02-04 18:00:00,4630,2909
None,20.4,0.0,0.0,1,Clear,sky is clear,2018-02-18 06:00:00,742,2910
None,20.7,0.0,0.0,1,Clear,sky is clear,2013-03-09 02:00:00,624,2911
None,24.2,0.0,0.0,90,Mist,mist,2013-03-05 10:00:00,2935,2912
None,10.9,0.0,0.0,90,Clouds,overcast clouds,2014-02-08 21:00:00,2862,2913
None,24.5,0.0,0.0,1,Clear,sky is clear,2018-03-06 21:00:00,3415,2914
None,19.7,0.0,0.0,0,Clear,sky is clear,2014-02-01 12:00:00,4933,2915
None,-2.7,0.0,0.0,32,Clouds,scattered clouds,2013-02-04 03:00:00,352,2916
None,60.4,0.0,0.0,1,Clear,sky is clear,2017-04-04 18:00:00,4427,2917
None,46.9,0.0,0.0,90,Clouds,overcast clouds,2016-04-26 17:00:00,6505,2918
None,9.0,0.0,0.0,40,Clouds,scattered clouds,2014-02-21 11:00:00,1244,2919
None,62.7,0.0,0.0,1,Clear,sky is clear,2017-04-23 19:00:00,3123,2920
None,33.2,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2018-04-13 21:00:00,2158,2921
None,26.8,0.0,0.0,90,Snow,heavy snow,2013-03-16 22:00:00,2919,2922
None,49.7,0.0,0.0,1,Clear,sky is clear,2017-04-28 18:00:00,5206,2923
None,3.7,0.0,0.0,1,Fog,fog,2018-02-24 08:00:00,3018,2924
None,63.2,0.0,0.0,0,Clear,Sky is Clear,2018-04-23 14:00:00,5243,2925
None,28.1,0.0,0.0,90,Haze,haze,2018-04-15 13:00:00,2205,2926
None,34.4,0.0,0.0,1,Clear,sky is clear,2018-03-16 20:00:00,3503,2927
None,32.1,0.0,0.0,1,Clear,sky is clear,2013-03-23 19:00:00,3613,2928
None,38.9,0.0,0.0,90,Mist,mist,2013-04-23 01:00:00,274,2929
None,16.2,0.0,0.0,1,Clear,sky is clear,2013-03-24 08:00:00,1774,2930
None,0.8,0.0,0.0,1,Clear,sky is clear,2016-02-12 22:00:00,2520,2931
None,42.8,0.0,0.0,90,Clouds,overcast clouds,2014-03-09 18:00:00,3950,2932
None,42.0,0.0,0.0,90,Rain,moderate rain,2017-04-30 22:00:00,1575,2933
None,46.8,0.0,0.0,90,Rain,moderate rain,2016-04-30 23:00:00,2348,2934
None,-8.9,0.0,0.0,3,Clear,sky is clear,2013-02-02 11:00:00,4420,2935
None,51.3,0.0,0.0,90,Rain,light rain,2017-04-03 15:00:00,5341,2936
None,36.4,0.0,0.0,40,Clouds,scattered clouds,2013-04-20 18:00:00,4285,2937
None,41.8,1.12,0.0,90,Rain,moderate rain,2014-04-23 20:00:00,2785,2938
None,26.0,0.0,0.0,90,Clouds,overcast clouds,2013-03-05 03:00:00,369,2939
None,5.3,0.0,0.0,5,Clear,sky is clear,2013-02-04 11:00:00,4195,2940
None,34.4,0.0,0.0,1,Haze,haze,2013-02-26 15:00:00,5948,2941
None,46.5,0.0,0.0,90,Haze,haze,2017-04-03 08:00:00,5958,2942
None,25.3,0.0,0.0,5,Clear,sky is clear,2018-02-23 19:00:00,3751,2943
None,16.3,0.0,0.0,1,Clear,sky is clear,2016-03-01 23:00:00,1080,2944
None,47.0,0.0,0.0,20,Clouds,few clouds,2018-04-19 20:00:00,3471,2945
None,6.7,0.0,0.0,5,Clear,sky is clear,2018-02-11 11:00:00,4223,2946
None,16.1,0.0,0.0,40,Clouds,scattered clouds,2017-02-02 14:00:00,5143,2947
None,27.2,0.0,0.0,1,Clear,sky is clear,2018-04-17 04:00:00,898,2948
None,46.9,0.0,0.0,90,Mist,mist,2017-04-13 00:00:00,3075,2949
None,40.0,0.0,0.0,1,Clear,sky is clear,2018-04-17 15:00:00,5844,2950
None,33.9,0.0,0.0,90,Snow,light snow,2018-04-18 11:00:00,4824,2951
None,32.1,0.0,0.0,90,Snow,snow,2018-04-13 22:00:00,1773,2952
None,57.8,0.0,0.0,20,Clouds,few clouds,2017-04-16 12:00:00,4061,2953
None,24.6,0.0,0.0,1,Clear,sky is clear,2013-03-03 12:00:00,4300,2954
None,-6.5,0.0,0.0,40,Clouds,scattered clouds,2014-02-27 12:00:00,4604,2955
None,48.7,0.0,0.0,1,Clear,sky is clear,2017-04-22 09:00:00,4121,2956
None,33.2,0.0,0.0,90,Clouds,overcast clouds,2016-02-24 10:00:00,4626,2957
None,26.9,0.0,0.0,1,Clear,sky is clear,2018-03-14 00:00:00,665,2958
None,34.2,0.0,0.0,90,Drizzle,light intensity drizzle,2016-04-05 15:00:00,5650,2959
None,9.7,0.0,0.0,99,Clouds,overcast clouds,2013-02-04 20:00:00,2519,2960
None,43.4,0.0,0.0,90,Rain,light rain,2017-04-30 12:00:00,4119,2961
None,30.7,0.0,0.0,75,Clouds,broken clouds,2018-02-15 04:00:00,889,2962
None,26.1,0.0,0.0,90,Mist,mist,2016-02-02 22:00:00,707,2963
None,55.6,0.0,0.0,88,Clouds,overcast clouds,2017-02-19 19:00:00,3109,2964
None,46.4,0.0,0.0,90,Clouds,overcast clouds,2014-04-12 22:00:00,3115,2965
None,28.3,0.0,0.0,90,Snow,light snow,2018-03-20 11:00:00,4427,2966
None,31.9,0.0,0.0,40,Clouds,scattered clouds,2017-03-08 16:00:00,7107,2967
None,3.5,0.0,0.0,40,Clouds,scattered clouds,2014-02-09 02:00:00,552,2968
None,32.4,0.0,0.0,1,Clear,sky is clear,2017-03-31 06:00:00,5432,2969
None,23.8,0.0,0.0,90,Mist,mist,2013-03-06 07:00:00,6157,2970
None,40.5,0.0,0.0,75,Rain,light rain,2016-03-26 05:00:00,670,2971
None,7.1,0.0,0.0,90,Clouds,overcast clouds,2014-02-21 07:00:00,3178,2972
None,39.1,0.0,0.0,90,Rain,light rain,2016-02-19 14:00:00,5567,2973
None,30.1,0.0,0.0,1,Clear,sky is clear,2014-04-05 01:00:00,666,2974
None,42.9,0.0,0.0,90,Clouds,overcast clouds,2017-03-24 17:00:00,6024,2975
None,28.3,0.0,0.0,90,Mist,mist,2018-03-20 11:00:00,4427,2976
None,26.0,0.0,0.0,90,Fog,fog,2018-04-15 19:00:00,1417,2977
None,36.9,0.0,0.0,90,Clouds,overcast clouds,2014-04-13 20:00:00,2505,2978
None,42.5,0.0,0.0,90,Mist,mist,2017-03-24 14:00:00,5577,2979
None,23.8,0.0,0.0,90,Clouds,overcast clouds,2017-03-02 00:00:00,565,2980
None,72.8,0.0,0.0,1,Clear,sky is clear,2013-04-30 18:00:00,4533,2981
None,13.3,0.0,0.0,75,Clouds,broken clouds,2014-03-05 05:00:00,2698,2982
None,7.1,0.0,0.0,90,Clouds,overcast clouds,2018-02-06 20:00:00,2634,2983
None,30.8,0.0,0.0,90,Mist,mist,2017-03-01 01:00:00,395,2984
None,29.2,0.0,0.0,90,Haze,haze,2018-03-20 20:00:00,2741,2985
None,0.7,0.0,0.0,77,Clouds,broken clouds,2013-02-05 04:00:00,747,2986
None,42.9,0.0,0.0,90,Clouds,overcast clouds,2017-03-17 13:00:00,5857,2987
None,29.4,0.0,0.0,90,Snow,light snow,2016-03-03 11:00:00,4936,2988
None,37.4,0.0,0.0,20,Mist,mist,2018-04-12 09:00:00,5391,2989
None,50.7,1.52,0.0,90,Rain,moderate rain,2016-04-25 07:00:00,6807,2990
None,0.6,0.0,0.0,1,Clear,sky is clear,2014-02-03 05:00:00,2503,2991
None,12.7,0.0,0.0,1,Clear,sky is clear,2013-03-20 11:00:00,4728,2992
None,28.7,0.0,0.0,90,Clouds,overcast clouds,2013-02-18 22:00:00,1415,2993
None,13.0,0.0,0.0,5,Clear,sky is clear,2018-02-10 16:00:00,4841,2994
None,37.4,0.0,0.0,90,Clouds,overcast clouds,2013-04-07 23:00:00,2599,2995
None,26.5,0.0,0.0,20,Clouds,few clouds,2017-02-25 12:00:00,5280,2996
None,30.5,0.0,0.0,90,Mist,mist,2018-04-02 17:00:00,5301,2997
None,17.1,0.0,0.0,90,Snow,light snow,2018-02-03 15:00:00,3716,2998
None,21.4,0.0,0.0,90,Haze,haze,2018-02-27 05:00:00,2884,2999
None,34.1,0.0,0.0,90,Rain,light rain,2016-02-06 20:00:00,3047,3000
None,62.6,0.0,0.0,40,Clouds,scattered clouds,2014-04-11 17:00:00,6197,3001
None,26.0,0.0,0.0,1,Clear,sky is clear,2018-02-28 02:00:00,294,3002
None,19.5,0.0,0.0,1,Mist,mist,2018-02-14 04:00:00,882,3003
None,37.7,0.0,0.0,90,Snow,heavy snow,2013-04-23 16:00:00,6519,3004
None,22.3,0.0,0.0,1,Clear,sky is clear,2014-03-29 08:00:00,3057,3005
None,19.4,0.0,0.0,90,Mist,mist,2018-02-20 08:00:00,4738,3006
None,22.9,0.0,0.0,90,Snow,heavy snow,2013-02-23 10:00:00,3890,3007
None,32.8,0.0,0.0,90,Clouds,overcast clouds,2016-02-21 18:00:00,3693,3008
None,34.6,0.0,0.0,1,Clear,sky is clear,2017-04-06 05:00:00,2703,3009
None,33.2,0.0,0.0,90,Clouds,overcast clouds,2018-03-10 21:00:00,3602,3010
None,35.8,0.0,0.0,90,Clouds,overcast clouds,2017-03-22 14:00:00,5360,3011
None,-5.7,0.0,0.0,1,Clear,sky is clear,2013-02-21 06:00:00,5685,3012
None,30.6,0.51,0.0,90,Rain,light rain,2014-03-18 21:00:00,1956,3013
None,35.9,0.0,0.0,1,Clear,sky is clear,2018-03-28 23:00:00,1132,3014
None,26.8,0.0,0.0,90,Mist,mist,2016-02-15 11:00:00,4220,3015
None,31.2,0.0,0.0,90,Mist,mist,2018-03-11 09:00:00,2559,3016
None,38.2,0.0,0.0,90,Drizzle,light intensity drizzle,2018-03-04 23:00:00,1138,3017
None,27.4,0.0,0.0,90,Clouds,overcast clouds,2014-04-04 04:00:00,736,3018
None,31.1,0.0,0.0,5,Clear,sky is clear,2017-03-04 09:00:00,3374,3019
None,25.8,0.0,0.0,90,Clouds,overcast clouds,2013-03-18 21:00:00,1966,3020
None,4.4,0.0,0.0,1,Clear,sky is clear,2018-02-22 01:00:00,338,3021
None,30.2,0.0,0.0,90,Clouds,overcast clouds,2013-02-18 17:00:00,5066,3022
None,29.8,0.0,0.0,1,Clear,sky is clear,2018-04-05 12:00:00,5535,3023
None,44.7,0.0,0.0,90,Haze,haze,2013-04-09 17:00:00,6315,3024
None,31.0,0.0,0.0,90,Fog,fog,2013-04-12 07:00:00,5652,3025
None,25.2,0.0,0.0,90,Fog,fog,2018-04-14 17:00:00,1478,3026
None,32.9,0.0,0.0,90,Snow,light snow,2016-02-28 10:00:00,3609,3027
None,32.6,0.0,0.0,90,Mist,mist,2017-04-27 12:00:00,5065,3028
None,43.2,0.0,0.0,90,Rain,light rain,2017-02-22 21:00:00,2836,3029
None,27.5,0.0,0.0,1,Fog,fog,2018-02-27 10:00:00,4349,3030
None,7.4,0.0,0.0,1,Clear,sky is clear,2016-02-12 09:00:00,5152,3031
None,19.5,0.0,0.0,75,Clouds,broken clouds,2013-03-04 08:00:00,4318,3032
None,18.0,0.0,0.0,1,Clear,sky is clear,2013-03-17 21:00:00,2206,3033
None,8.5,0.0,0.0,0,Clear,sky is clear,2014-02-01 08:00:00,2694,3034
None,9.8,0.0,0.0,40,Clouds,scattered clouds,2014-02-03 11:00:00,4303,3035
None,38.2,0.0,0.0,90,Rain,heavy intensity rain,2016-02-19 09:00:00,5170,3036
None,39.3,0.0,0.0,90,Rain,moderate rain,2017-03-23 16:00:00,6821,3037
None,25.4,0.0,0.0,90,Clouds,overcast clouds,2013-02-12 09:00:00,5011,3038
None,37.8,0.0,0.0,90,Drizzle,drizzle,2017-03-24 01:00:00,447,3039
None,28.8,0.0,0.0,1,Mist,mist,2018-03-15 04:00:00,910,3040
None,35.0,0.0,0.0,1,Clear,sky is clear,2013-03-23 17:00:00,4678,3041
None,37.0,0.0,0.0,90,Clouds,overcast clouds,2017-02-11 20:00:00,2862,3042
None,24.3,0.0,0.0,90,Mist,mist,2013-03-05 07:00:00,3865,3043
None,41.8,0.0,0.0,90,Clouds,overcast clouds,2013-04-09 12:00:00,4917,3044
None,24.2,0.0,0.0,90,Snow,light snow,2018-04-16 00:00:00,407,3045
None,56.7,0.0,0.0,90,Rain,moderate rain,2017-04-15 04:00:00,367,3046
None,30.8,0.0,0.0,1,Clear,sky is clear,2014-03-14 21:00:00,2863,3047
None,36.2,0.0,0.0,1,Clear,sky is clear,2017-03-04 23:00:00,2188,3048
None,38.8,0.0,0.0,90,Clouds,overcast clouds,2018-03-23 14:00:00,5525,3049
None,29.4,0.0,0.0,90,Mist,mist,2018-03-31 06:00:00,1045,3050
None,23.5,0.0,0.0,1,Clear,sky is clear,2013-02-09 17:00:00,4374,3051
None,-9.2,0.0,0.0,70,Clouds,broken clouds,2013-02-01 20:00:00,2547,3052
None,36.2,0.0,0.0,36,Clouds,scattered clouds,2017-02-14 15:00:00,5892,3053
None,44.1,0.0,0.0,24,Clouds,few clouds,2016-04-21 23:00:00,2737,3054
None,16.8,0.0,0.0,90,Mist,mist,2013-02-27 06:00:00,5881,3055
None,48.8,0.0,0.0,68,Rain,light rain,2017-02-20 21:00:00,2245,3056
None,6.9,0.0,0.0,90,Snow,snow,2018-02-07 03:00:00,337,3057
None,39.3,0.0,0.0,90,Mist,mist,2013-04-09 09:00:00,5289,3058
None,37.0,0.0,0.0,75,Clouds,broken clouds,2016-02-07 07:00:00,1198,3059
None,35.3,0.0,0.0,90,Clouds,overcast clouds,2017-04-11 10:00:00,4548,3060
None,43.1,1.25,0.0,40,Rain,moderate rain,2014-04-27 17:00:00,3439,3061
None,42.6,0.0,0.0,1,Clear,sky is clear,2014-04-22 01:00:00,323,3062
None,33.4,0.0,0.0,90,Drizzle,drizzle,2017-04-11 00:00:00,1460,3063
None,30.1,0.0,0.0,90,Clouds,overcast clouds,2018-02-17 12:00:00,4933,3064
None,42.7,0.0,0.0,40,Clouds,scattered clouds,2014-04-05 22:00:00,3949,3065
None,25.4,0.0,0.0,90,Snow,light snow,2017-02-24 08:00:00,5201,3066
None,5.1,0.0,0.0,1,Clear,sky is clear,2017-02-09 10:00:00,4527,3067
None,16.7,0.0,0.0,1,Clear,sky is clear,2017-03-10 15:00:00,6103,3068
None,49.9,0.0,0.0,1,Clear,sky is clear,2017-04-11 20:00:00,2987,3069
None,15.2,0.0,0.0,1,Clear,sky is clear,2017-03-15 02:00:00,585,3070
None,28.0,0.0,0.0,1,Clear,sky is clear,2018-04-04 19:00:00,3400,3071
None,24.2,0.0,0.0,90,Clouds,overcast clouds,2013-03-15 01:00:00,459,3072
None,26.9,0.0,0.0,90,Snow,heavy snow,2013-02-23 15:00:00,4492,3073
None,30.9,0.0,0.0,1,Fog,fog,2018-04-11 04:00:00,886,3074
None,31.9,0.0,0.0,1,Clear,sky is clear,2017-04-01 08:00:00,3032,3075
None,42.6,0.0,0.0,1,Clear,sky is clear,2018-02-27 15:00:00,5755,3076
None,35.5,0.0,0.0,90,Rain,light rain,2013-04-12 00:00:00,661,3077
None,28.5,0.0,0.0,1,Clear,sky is clear,2017-03-14 16:00:00,6256,3078
None,22.0,0.0,0.0,90,Mist,mist,2016-02-03 03:00:00,338,3079
None,4.5,0.0,0.0,1,Clear,sky is clear,2017-03-10 06:00:00,5503,3080
None,42.7,0.0,0.0,90,Rain,light rain,2017-04-20 11:00:00,5023,3081
None,31.5,0.0,0.0,1,Clear,sky is clear,2017-02-06 15:00:00,5639,3082
None,29.8,0.0,0.0,1,Haze,haze,2017-03-17 06:00:00,4951,3083
None,58.6,0.25,0.0,20,Rain,light rain,2014-04-25 14:00:00,5999,3084
None,21.2,0.0,0.0,90,Snow,light snow,2018-02-19 12:00:00,3484,3085
None,25.7,0.0,0.0,5,Clear,sky is clear,2018-03-12 10:00:00,4213,3086
None,45.4,0.0,0.0,90,Mist,mist,2017-04-19 19:00:00,3189,3087
None,32.9,0.0,0.0,90,Mist,mist,2017-04-27 06:00:00,5610,3088
None,3.2,0.0,0.0,1,Clear,sky is clear,2017-03-14 07:00:00,6494,3089
None,30.3,0.0,0.0,1,Clear,sky is clear,2018-02-15 09:00:00,5630,3090
None,28.7,0.0,0.0,75,Clouds,broken clouds,2013-02-19 00:00:00,470,3091
None,12.7,0.0,0.0,90,Snow,light snow,2016-02-08 05:00:00,2665,3092
None,26.7,0.0,0.0,1,Clear,sky is clear,2017-03-14 14:00:00,5093,3093
None,24.0,0.0,0.0,90,Snow,heavy snow,2013-03-15 07:00:00,5664,3094
None,37.2,0.0,0.0,90,Drizzle,light intensity drizzle,2017-03-17 19:00:00,3764,3095
None,38.0,0.0,0.0,1,Clear,sky is clear,2016-03-24 13:00:00,5201,3096
None,50.3,0.0,0.0,20,Clouds,few clouds,2014-04-08 18:00:00,4637,3097
None,24.2,0.0,0.0,90,Mist,mist,2018-04-15 06:00:00,490,3098
None,41.1,0.0,0.0,75,Clouds,broken clouds,2013-03-30 22:00:00,4058,3099
None,61.0,0.0,0.0,36,Rain,light rain,2016-04-21 16:00:00,6864,3100
None,2.6,0.0,0.0,1,Clear,sky is clear,2014-02-03 01:00:00,309,3101
None,2.7,0.0,0.0,40,Clouds,scattered clouds,2018-02-01 02:00:00,285,3102
None,44.9,0.0,0.0,90,Drizzle,drizzle,2017-04-19 22:00:00,1693,3103
None,35.6,0.0,0.0,1,Clear,sky is clear,2013-03-26 14:00:00,5170,3104
None,40.9,2.31,0.0,90,Rain,moderate rain,2014-04-27 04:00:00,237,3105
None,20.8,0.0,0.0,90,Clouds,overcast clouds,2013-02-22 17:00:00,5433,3106
None,10.2,0.0,0.0,85,Clouds,overcast clouds,2013-02-06 22:00:00,1768,3107
None,27.0,0.0,0.0,90,Clouds,overcast clouds,2013-03-08 19:00:00,3795,3108
None,17.6,0.0,0.0,90,Clouds,overcast clouds,2014-03-26 08:00:00,5909,3109
None,-6.5,0.0,0.0,83,Clouds,broken clouds,2013-02-01 16:00:00,5971,3110
None,32.9,0.0,0.0,90,Clouds,overcast clouds,2013-02-28 18:00:00,4858,3111
None,57.8,0.0,0.0,90,Haze,haze,2017-04-14 20:00:00,3101,3112
None,21.9,0.0,0.0,90,Haze,haze,2013-02-07 13:00:00,4995,3113
None,49.5,0.0,0.0,1,Clear,sky is clear,2017-04-07 23:00:00,2025,3114
None,22.0,0.0,0.0,1,Clear,sky is clear,2018-03-16 09:00:00,4900,3115
None,74.7,0.0,0.0,1,Clear,sky is clear,2016-04-15 17:00:00,5886,3116
None,10.3,0.0,0.0,1,Snow,light snow,2017-02-08 01:00:00,561,3117
None,25.9,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 01:00:00,368,3118
None,15.3,0.0,0.0,20,Clouds,few clouds,2014-02-21 17:00:00,3361,3119
None,34.8,0.0,0.0,90,Haze,haze,2018-03-11 20:00:00,2546,3120
None,15.6,0.0,0.0,1,Mist,mist,2013-03-07 22:00:00,2457,3121
None,29.0,0.0,0.0,40,Clouds,scattered clouds,2018-03-01 04:00:00,919,3122
None,39.5,0.0,0.0,1,Clear,sky is clear,2016-02-18 22:00:00,2283,3123
None,17.2,0.0,0.0,90,Clouds,overcast clouds,2014-02-12 09:00:00,5159,3124
None,24.4,0.0,0.0,1,Clear,sky is clear,2016-03-01 15:00:00,5895,3125
None,48.8,0.0,0.0,1,Clear,sky is clear,2017-04-23 05:00:00,472,3126
None,47.2,0.0,0.0,40,Clouds,scattered clouds,2014-04-05 16:00:00,4665,3127
None,35.5,0.0,0.0,40,Haze,haze,2013-03-09 13:00:00,4573,3128
None,11.5,0.0,0.0,1,Clear,sky is clear,2014-03-26 01:00:00,327,3129
None,32.8,0.0,0.0,90,Clouds,overcast clouds,2018-03-10 22:00:00,4040,3130
None,32.1,0.0,0.0,1,Clear,sky is clear,2018-03-16 21:00:00,3111,3131
None,32.3,0.0,0.0,90,Snow,heavy snow,2013-02-11 15:00:00,5177,3132
None,34.0,0.0,0.0,90,Mist,mist,2013-04-12 17:00:00,5988,3133
None,46.3,0.0,0.0,90,Clouds,overcast clouds,2014-03-31 09:00:00,4848,3134
None,16.5,0.0,0.0,1,Clear,sky is clear,2014-03-05 21:00:00,2341,3135
None,44.6,0.0,0.0,90,Clouds,overcast clouds,2016-03-31 19:00:00,3568,3136
None,61.1,0.0,0.0,75,Clouds,broken clouds,2016-03-08 10:00:00,4406,3137
None,31.9,0.0,0.0,5,Clear,sky is clear,2017-02-26 18:00:00,3679,3138
None,30.8,0.0,0.0,90,Haze,haze,2013-02-19 11:00:00,4493,3139
None,31.0,0.0,0.0,75,Clouds,broken clouds,2016-02-22 10:00:00,4185,3140
None,42.6,0.0,0.0,40,Clouds,scattered clouds,2017-03-31 12:00:00,5613,3141
None,52.8,0.0,0.0,90,Mist,mist,2016-04-25 02:00:00,264,3142
None,22.5,0.0,0.0,1,Clear,sky is clear,2013-04-03 02:00:00,268,3143
None,39.1,0.0,0.0,1,Clear,sky is clear,2017-03-19 22:00:00,1674,3144
None,36.8,0.0,0.0,90,Clouds,overcast clouds,2013-04-18 10:00:00,4497,3145
None,14.6,0.0,0.0,75,Clouds,broken clouds,2018-02-16 19:00:00,3687,3146
None,30.0,0.0,0.0,90,Clouds,overcast clouds,2014-03-07 15:00:00,5839,3147
None,37.7,0.0,0.0,75,Clouds,broken clouds,2017-03-22 17:00:00,6401,3148
None,48.2,0.0,0.0,1,Drizzle,light intensity drizzle,2016-03-13 05:00:00,469,3149
None,36.0,0.0,0.0,90,Mist,mist,2016-03-09 06:00:00,5735,3150
None,38.4,0.25,0.0,90,Rain,light rain,2014-03-27 06:00:00,5217,3151
None,34.5,0.0,0.0,90,Snow,light snow,2018-03-05 11:00:00,3611,3152
None,8.7,0.0,0.0,75,Clouds,broken clouds,2014-02-24 12:00:00,4500,3153
None,32.6,0.0,0.0,90,Clouds,overcast clouds,2016-02-23 01:00:00,315,3154
None,-0.5,0.0,0.0,5,Snow,light snow,2018-02-07 09:00:00,5343,3155
None,29.1,0.0,0.0,90,Mist,mist,2018-04-02 22:00:00,2359,3156
None,25.4,0.0,0.0,90,Clouds,overcast clouds,2013-03-18 15:00:00,4922,3157
None,29.4,0.0,0.0,1,Clear,sky is clear,2018-02-25 17:00:00,4131,3158
None,39.6,0.0,0.0,20,Clouds,few clouds,2018-03-02 16:00:00,6730,3159
None,46.2,0.0,0.0,5,Clear,sky is clear,2018-03-17 18:00:00,4595,3160
None,-0.4,0.0,0.0,1,Clear,sky is clear,2016-02-12 23:00:00,1660,3161
None,47.7,0.0,0.0,90,Rain,light rain,2016-04-19 04:00:00,862,3162
None,26.7,0.0,0.0,1,Clear,sky is clear,2018-04-07 21:00:00,4104,3163
None,6.8,0.0,0.0,75,Clouds,broken clouds,2018-02-12 19:00:00,3034,3164
None,41.7,0.0,0.0,90,Clouds,overcast clouds,2018-02-18 16:00:00,4424,3165
None,29.6,0.0,0.0,90,Snow,snow,2018-04-03 17:00:00,4207,3166
None,27.9,0.0,0.0,5,Clear,sky is clear,2018-03-29 11:00:00,5058,3167
None,30.8,0.0,0.0,75,Clouds,broken clouds,2017-02-06 14:00:00,4910,3168
None,17.9,0.0,0.0,1,Clear,sky is clear,2013-03-14 03:00:00,340,3169
None,9.6,0.0,0.0,90,Snow,light snow,2018-02-09 00:00:00,660,3170
None,48.1,0.0,0.0,20,Clouds,few clouds,2018-04-19 15:00:00,6188,3171
None,27.8,0.0,0.0,75,Haze,haze,2013-03-15 10:00:00,4492,3172
